ID,Offset_fault
ID_KHFFEIOV2D50,0
ID_UTLYXHPUL9MS,0
ID_DVFF81OJHEA8,0
ID_2F5GX7WGSTP9,0
ID_ZI0Z07AVSX1Y,0
ID_ADDDB34O88XF,0
ID_U0LZ280X9STS,0
ID_KSPN0OHGWH8Z,0
ID_6LZQMX2O4JU7,1
ID_N1NQ3N4L2T1B,0
ID_5MW5OIBVOZKQ,0
ID_CITRHDP0HA4S,0
ID_HWANE68HA94K,0
ID_Q7D1HS9HVB5K,1
ID_D8UW3L0RNO8Q,0
ID_Y1KAPB4SQT1H,0
ID_YAQJD142LHAV,1
ID_FED8ZSVCW8TY,0
ID_ZS8N5VUFBQ0F,0
ID_J5B2SBQPNT2O,1
ID_CG8K86Z5GDPZ,0
ID_XL1JNMQV47RI,1
ID_R4MKL6Z4HDOS,1
ID_763WCXXS5QVI,0
ID_JGQ9F5ZXJAPV,0
ID_G5Z9OM3PWV0I,0
ID_4FEKXLFV1KGX,0
ID_ODQB8E2113DD,0
ID_3ZF2GKAYXHRW,0
ID_JOJRWIFVQTXA,0
ID_R407W2XUXLDQ,0
ID_BF3LH1T01CP3,0
ID_GXOKADSSSFY9,0
ID_6MGZ2D6SR9QL,0
ID_ZVP69VBP83UB,1
ID_1O08LOFOSTBF,0
ID_QCGDGZIQF5V5,0
ID_H46GHOG8NTYC,0
ID_0K5Z840XXM90,1
ID_LI8LA1CO9ZBA,0
ID_80YX0NDSFT50,0
ID_VH3LLGLYZLLP,0
ID_N98MT6P1EF07,0
ID_6X6FR2XHK5KA,0
ID_XL0FJUGZXXO2,0
ID_CLUCIYIL0PJH,0
ID_1S75X1F9UI6O,1
ID_FVHZPGA57KD1,0
ID_AKE6HRL4DTEU,0
ID_3PXYZ9Z6WAIV,0
ID_LX6HVEG8M2FX,0
ID_06NB6I54WK6S,0
ID_23EFVE64GPR3,0
ID_BCE4L67XQ8SK,1
ID_D2UM3G533385,0
ID_HZ0V09P3MB8M,0
ID_UXJD9ZUZF9TU,0
ID_AT4EHQOO39BP,1
ID_OKZXQXCJBO7R,0
ID_BJM0JIBHZSN2,0
ID_HZ09B0VEDL52,0
ID_AYKR1KSO2KAM,0
ID_F3DKCNMTUATM,0
ID_2X50XI7VDV04,1
ID_SGBQ27X0QNZV,0
ID_UUOZXCAT6QWT,0
ID_HBTYUQ2WTUE5,0
ID_19N4WGI4PGKI,1
ID_A4IS23U3AHFO,1
ID_CPXJG83PTUQ2,1
ID_5WKVIGYNRYMU,0
ID_74CLCEU8XRZU,1
ID_THA7Q2N9W2BV,0
ID_413C8WFFRZQU,1
ID_W2U9VYYQM21C,1
ID_4YBMAMKHQUOZ,1
ID_GKTT5HFUOA82,0
ID_SF10887B3MHH,0
ID_Z47SL4KD0DMN,0
ID_ATSN23CRHQ9P,0
ID_LXPIU9VTH4MT,1
ID_CSTAL6A859HL,0
ID_RIUH2CUWBAJ6,1
ID_2N7J7IKQHXZE,0
ID_0K6LB2JBQD74,0
ID_KPYNZ26OZ45E,0
ID_M1NTHV12V1V0,0
ID_B8F94MUK3U1Y,1
ID_5FL1Y720FNZK,1
ID_F6FFYY5IUYE3,0
ID_H0SC0L49DZ8V,1
ID_1XB1KLQ1KT22,0
ID_NMXYKFDTCSR9,1
ID_MP8SWQAOOWXJ,0
ID_5VRWYSJW5Z74,0
ID_9LCB1YLGMIH4,0
ID_E9KK6Y07E0N4,0
ID_F0PIMMSCMXHM,0
ID_KVSZ24UVFP44,0
ID_69JO16WIV7KR,1
ID_GH3D3N36QLII,0
ID_3D14GKMV0KVI,1
ID_TYSRP8U11IQO,0
ID_AZMXF7XOJL3Y,0
ID_04HQ1FBXW1O6,1
ID_MDT9680SUJFJ,0
ID_VVMZXBB5M00O,0
ID_GD7G2G36DDGP,0
ID_JKUO6HNUNCNU,0
ID_GILX2WX0ROXN,1
ID_1D4WXXYG859N,0
ID_3KTFB24JFCVH,0
ID_S5PL3CH9DE46,0
ID_D47BNGMARVOS,1
ID_L0BG58KHDGXH,0
ID_FQVX6ORG3V1V,0
ID_V8TK0IURVFA6,0
ID_9W5HBJRNZV3M,0
ID_H104H7EESMLV,0
ID_HH9WEFVUNXDP,0
ID_AFKQMURXELAR,1
ID_1D39QYQNCY22,0
ID_4NUX0TRZIUW6,1
ID_9LQUIC2FW0YC,1
ID_7JT49TKOBB0E,0
ID_NEC245YONS6T,1
ID_SXSET0ZYNM09,0
ID_14CBPU7PNI9X,1
ID_Q0BLAHCWQCSH,0
ID_B9HEWXV42UAL,0
ID_NDLFR4IS2A66,0
ID_7KLZL5JEKRMS,0
ID_N1TO90L2D1FP,0
ID_NNL64W2LRUSN,1
ID_Z42KHV765GXT,0
ID_NXAZUMGWYDZ6,0
ID_54D34ZS1W5WJ,0
ID_RMKP5UZHH9LT,1
ID_ZL7INQRDNB5Y,0
ID_756RSRHC05DR,0
ID_2G2AWEHUUD2W,1
ID_LBEP7HP2YZWX,0
ID_159JP84RDVD8,0
ID_CIEW4ZUBEIBZ,0
ID_2KCYNFE5I1MC,0
ID_KU34Q7WITOIE,0
ID_T6BM98QX8DP8,0
ID_1HIWVZXB6RL5,0
ID_87PNUPZ84WWL,0
ID_XOC2B6GGF5OR,0
ID_LHGDNKNBQN5Y,0
ID_2U9C87Z5C8O6,0
ID_NF0FBQ4OMRX9,1
ID_93NT73L1359C,1
ID_4I3310MTPWDJ,0
ID_G1OZMH4GHP77,0
ID_LYE3MLZPMYZM,1
ID_YDHPGVT8LJ57,0
ID_SAA2TM2O8A1Y,0
ID_MNE66GIE27RP,0
ID_VCXO98YDAOPT,1
ID_JCQDMJ2FFXMK,0
ID_9SQFLUEUGROP,0
ID_JUIOUYFL4ZIN,0
ID_YW7LMD74LQL9,0
ID_BAKEH5QOKGUL,0
ID_BQGFEC3SMIOH,1
ID_CNLRYFS0DPH0,0
ID_IAKDJJXRRR66,0
ID_CW8XRRDQSSAM,1
ID_AWLZXGX6FDSB,1
ID_TKG4N8UW3YWQ,0
ID_YNSUH70CNS0C,0
ID_PSBSXRPYUKMH,0
ID_PZTYOYSERSH0,1
ID_D53692SDT0IH,0
ID_JX4B80SZVIKR,0
ID_QJUYKEOURTYB,0
ID_DFNK3VARC8E2,1
ID_ONJE3UF3GRR1,0
ID_4CJ7NMM6H1V2,1
ID_9SF86G9QQXFX,1
ID_M62PQ8QVEKRK,1
ID_GA89AM54YG49,1
ID_0N2A0QYCZJ10,0
ID_7P1F06LD6XKU,0
ID_NTQGZ844ULGN,0
ID_MBC1NO7FJKU7,0
ID_NCQT6US06Q81,0
ID_H2MGQIYH0KMC,0
ID_NJ24LHQ5RM3L,0
ID_RBYK0CCU5D1N,0
ID_IOWBC7Q3KLAK,0
ID_DEQWZ2RTGWLS,0
ID_PSSABFQLWRDD,0
ID_0RU66KKYZ0PC,1
ID_LP5PRO9Y0WLO,1
ID_BY5M3NIWYRC1,0
ID_1ES8VDQKBJRR,0
ID_1F5KN941C59R,0
ID_TOFQSWKS6AON,1
ID_202WRM8GKFX6,0
ID_IRCP3Q3987ON,1
ID_HB9IZABP0K63,0
ID_MJFS9S0VUIG2,0
ID_5PJG9Y2H6FDR,1
ID_73Q1B0PF1U2U,0
ID_8CUI4S8W5II8,0
ID_GUX53OXBQOU8,0
ID_RN38C8PRII4F,0
ID_GOO9IVJNLM1B,0
ID_WFIETJXU4E1H,1
ID_K7L73GMHH4ZG,0
ID_SNVI96R48JYH,0
ID_FZ19EEYD7IY4,0
ID_8BY66EPYOGCN,0
ID_ZTIDIC6ICVKD,0
ID_KLH07MJEOAG3,0
ID_OOOT7P3CX3SE,1
ID_PNI9RRRCT6RH,0
ID_KWYO3OYC31HL,0
ID_6D1FRH48A17F,0
ID_V1KBG9QRNDKC,0
ID_EV25J22RUFDI,0
ID_KPQFGWAJU2R5,0
ID_3N2Q13S81LKC,1
ID_S9R87QXSQIOM,0
ID_SPZQ8YODF4JK,0
ID_S6FPXDBF8ETN,0
ID_M30CGZ5W9W68,0
ID_FR5XEONWDDGO,0
ID_7ZL9IS6WVSYO,0
ID_FVJORM5FXKWE,0
ID_HEENSXG2MPIR,0
ID_C73AAI11K9UT,0
ID_BSMXD9ASZJLD,1
ID_RIIIVJ17LBZX,0
ID_ODMFXSULPH0I,0
ID_YINGRL4TPUKS,0
ID_5J6RLJYRP7K8,0
ID_G464X7HSU9SJ,0
ID_G7TDCGLOAWRS,1
ID_O59BSL5GEAIU,0
ID_K6KPUJTS0XRV,0
ID_O2TCCA4RY4GT,0
ID_6CDD2DRWOWQM,1
ID_UOH54EQMFF4W,0
ID_C60C9NSBO9DP,0
ID_6ZRYFGUJP2J3,0
ID_BSZANX58FFAK,0
ID_G8J1CUZBORSX,0
ID_62AG1CK41RPL,0
ID_4J4VISXDJXF7,0
ID_JI4XYHEPV2MN,0
ID_CJXQDS910AKF,1
ID_90UZJTEMETJI,0
ID_M8JL0CFYM8KD,1
ID_VGYHYGLNB6X3,1
ID_T7N2I22XQTYI,1
ID_4G7KV12JFIQQ,0
ID_F4HLCKB86YKD,0
ID_AP9WKL6RL1ZC,0
ID_20P32BMM13ZY,0
ID_720GRCKAAAPU,0
ID_D71KWI3V4SRY,1
ID_ZW0BYVUZC9BN,0
ID_8SWRHV06PZO9,0
ID_XJQIK5HIO689,0
ID_0QEEJ508A8KT,0
ID_P25RGHDXF2X4,0
ID_EES7Y58X68AT,0
ID_T390Q2NDUVM6,1
ID_WJE661OMCNYZ,0
ID_DSC3T82W8RT1,1
ID_HOAX2ET82UU2,0
ID_E541LU0BDHYZ,0
ID_0I3QV9P6ZMJN,0
ID_XN0DG37LG6DL,0
ID_6WRKUBCZC5YB,0
ID_JPHY89TQKMLX,1
ID_KLZZVJPFI9MG,0
ID_M2KKLJB0EOF3,0
ID_1LQINH0QB668,1
ID_YM5DQA2AUDL3,1
ID_72ZSDWFHQTOT,0
ID_0RBQAB4JE7M2,0
ID_ADUBPLKXRA15,1
ID_Q2YV8VWVNZAE,0
ID_N1L6TSDK1MN1,1
ID_T1EVZO2ISXUE,1
ID_ZO0M6VLK2TOO,0
ID_5DI11MKVINMP,0
ID_3QN4774PD9E8,1
ID_ACLZMZ9SSRB9,0
ID_U275AKLCAOMU,0
ID_84M7WP1B8YCO,0
ID_TX8HCHZWPBF1,0
ID_0LY193LA9HEF,1
ID_QUOO1DRUS1V2,0
ID_SZ4T6K6KL2EU,0
ID_VLG15MW6I7EA,1
ID_E98WAS5FAGEV,0
ID_JZJZ2BSTWHP4,1
ID_1WI5N8BQ1ISJ,1
ID_75OEDBF1CXGP,1
ID_BZPF1WULZGW3,0
ID_HYRFCD70ZM3F,1
ID_VD7WGFQ1PCC7,1
ID_PI8CLSWTNTYZ,0
ID_GIZRIXW5OCLE,0
ID_IHUCNOXAURFP,0
ID_UZODW7GAP5PS,0
ID_Z0EITNDF0F88,0
ID_58WDKLMPTVES,0
ID_LOGSI1XZ8560,0
ID_8QQY7TUVB8OH,0
ID_ZMJ6NIKSYAOF,0
ID_OZVHXF44MEYZ,0
ID_K7XWBY1LVC1D,0
ID_TC7YL062SX6D,0
ID_K01C2300JVO2,1
ID_GTAMBJ881XQM,0
ID_Y1H9MBLRI0RR,0
ID_Z6QISV2CBQH2,0
ID_DSU32SP2H5GK,0
ID_X4818XICMZUO,0
ID_LT8ROTOQ3H0Q,0
ID_QNJRCZVALWD0,1
ID_WZTHGSVJAOHD,0
ID_PHE47R1ULZ1R,0
ID_ZW4H09N1TUYL,1
ID_G42W8EMVWMFO,0
ID_4HONY49OIVWR,0
ID_UVZH7DBCD9OU,0
ID_872D0H6TAM0Y,0
ID_KGWZRKFR5PVQ,1
ID_OM3KMNN65MYM,0
ID_M1N1UOWO894B,0
ID_CUQOALD1VM7S,0
ID_H11PJB8ILBPE,0
ID_ONZI9XTZW4RB,1
ID_IYVLVPUTPQ7F,1
ID_8TOMXWGH77H9,0
ID_6OCVV7MAHTRJ,0
ID_I5GL3NFJN8MG,1
ID_J9CHVZW3EOST,0
ID_SPP8EUG8342W,0
ID_8V58RTQEEV4H,0
ID_L5BJSE3D1XRN,0
ID_EGQO9JR8BP5K,0
ID_MD9G9JWC3I7Z,0
ID_B3QB3YLUXVMJ,1
ID_REMS6JRSCLJ7,0
ID_B37IREC7INZ9,0
ID_ZVYGTA6DF5ZU,1
ID_F6FS7QTLL1CZ,1
ID_OR7J7JFANEUY,1
ID_6W5IDSLQAARV,1
ID_RK61SD7SM7WX,0
ID_YJ17I6VQ8B5W,0
ID_E1NIVCDLX0R9,0
ID_WIUZL59EXTF5,0
ID_7FJ9CKIGLK1S,0
ID_XKQVY3WIO7SR,0
ID_F00522DR3GIB,0
ID_USMAM0H33XE3,0
ID_414LBNTJO4PJ,0
ID_EXO79WE306IA,0
ID_UEVX0B51FVOF,0
ID_2AKIWSL2XLYZ,0
ID_7QLZQ9O36P6Z,0
ID_8TC8CSHSXDOR,1
ID_NF8E7GNAPU9P,0
ID_VGLUGE9XHHEH,0
ID_4GZL716N2JB9,0
ID_7T0HQT49OTQK,1
ID_ZDHFFUO9UJGK,0
ID_OXUTESZFDTP8,0
ID_JFTYBL33U8D5,0
ID_KBPTEKPDFOXI,0
ID_J05AD0NYLK0K,0
ID_0EVMQYFBUKLZ,0
ID_T6IOMU6XJUYO,0
ID_AXV8E6KF9NM2,1
ID_NYSJLH6KJPR0,0
ID_84FJQ4YYWXRK,0
ID_KGT4FLFDR82P,0
ID_OUN9Q4FRY9BK,1
ID_151B5KDLG9UW,1
ID_OL8Q8SZCQT5A,0
ID_KAJKFVH8DHD3,0
ID_EUGUJWGPOSLP,1
ID_2KFGYAQO50Y9,1
ID_O0CDJ7IEO693,0
ID_1JMIO577GGUT,0
ID_BC5MHJEXU9RR,0
ID_2YGZ38T7GNV8,0
ID_G8FJHOWS10DX,0
ID_NUWR7A0FF3UM,0
ID_YPNREM02FIFG,0
ID_CMN05D63RLSM,0
ID_YLBT03SWWQAJ,0
ID_D3U816FHOQ0R,0
ID_MNQ529GJPFIH,1
ID_FUOX28HG2ZO2,0
ID_VVYLP3O61H62,0
ID_A03QDOTISDII,0
ID_FT2BK9L5IPEF,0
ID_Y0RW2VOER9WG,0
ID_UADP2J3EUTJG,0
ID_VNHRGEZKYUHL,0
ID_O3899CC10IUI,1
ID_W4B6CQXI250T,1
ID_VT444FNI5B9W,0
ID_58NM6VYITRWJ,0
ID_2RHKVPXOBNAF,0
ID_7LU9BNU0PD3Z,0
ID_T8KBRJKAIG5R,0
ID_3RAWGQSPUTVF,1
ID_WWRFG8QKQE11,1
ID_Z4GAC23LK2GT,0
ID_T67BR8SAD6UC,1
ID_H8QXCSXK67J9,1
ID_E26IDQP2FEFR,0
ID_QQY2UYALHJNZ,0
ID_DAYX6K4COI3F,0
ID_WUJF1WIVZAAM,1
ID_BDOM9TK54CQJ,0
ID_FUTH4S3VIKKN,0
ID_ILNTFUWATXIK,0
ID_F3KPXDZSZFCX,1
ID_ZG1CS489THJW,0
ID_OXN2F5YGFPV6,0
ID_RWXO75JT8230,0
ID_4WF24JOMEBX0,1
ID_PB61G10YPFJG,0
ID_5V6X3WK849MH,1
ID_HKA3CLJWLAZZ,0
ID_NR4S17IULJRT,0
ID_H6YPSO479O1L,0
ID_DG5DXVEJDSJQ,1
ID_APU8YZDQGEVN,1
ID_O26PCFGIXYNE,0
ID_OTAYU304C34A,0
ID_9LBJ9XVRKPH4,1
ID_22076GUPKBOP,0
ID_D3DUC8HIMJLC,1
ID_5T8QVT0Q4K36,1
ID_AX8ULZ1H42WD,0
ID_2LNZMWL2E8J7,0
ID_UR4B218EC29L,0
ID_ZL47ABOB0NBV,0
ID_CMHMWRFD45S0,0
ID_8XSESTQBFW44,1
ID_YV6LERZE17Y7,0
ID_RI4AM7NHLT6F,1
ID_3CSI97CVIUI1,0
ID_49ZT91YEBVUE,0
ID_BDKACW5V6Z9W,0
ID_7DNUPAGDGW4D,1
ID_2K8MWT9BJYXW,0
ID_HBK6WNRHD0ZV,0
ID_KI5ZMPJ3WK7B,0
ID_JKCLACNR9W8U,1
ID_ZL1AI4K2GWRN,0
ID_3YMT6RA1TVF8,1
ID_YFCG633QYPVM,1
ID_ZLTX5XJ82EE7,0
ID_1OAEL5CBOR0D,0
ID_VTZ1LWHXZ3QV,0
ID_YX0DDR8O0USN,0
ID_6PL5AI52YJ26,0
ID_PYCENIF5HZO7,1
ID_UXL8YF6LVGOC,0
ID_GI0Q6BQ28N8A,0
ID_3PRSNFAYGWOP,0
ID_CDOLASCN1MC3,0
ID_64QX2F893Y3K,0
ID_T1GD7HGELSLS,0
ID_NI94KEJHSB0G,0
ID_KGHUD1TIG5DF,0
ID_5P02FZSIT10X,0
ID_G14G7EA44WAC,0
ID_E56JPGLH7QYW,1
ID_RC6UZ15ZCYE6,0
ID_RLO292N3AIPH,0
ID_O3B056XIMNL1,0
ID_TFKDFQVJ99H5,0
ID_4EFTDEYA7WGG,0
ID_BZCK5RCOWFVJ,1
ID_IDW3GPUBMPXW,0
ID_5M1RD6LW8LSW,0
ID_XMN7UPN2TLU3,0
ID_340SAKNTDR0R,0
ID_BPK2HM1KPBOO,1
ID_EDZBW39FM740,0
ID_9MZGJIWN8RPP,0
ID_RL8IWC5R1MCV,1
ID_H3VLWK623PLZ,0
ID_VFPQX5D0M7XF,0
ID_67MX4FMFWQDQ,0
ID_J3QBFGSI29D6,0
ID_3T2XC2MG9XX3,1
ID_C52NL03YKRTA,0
ID_BQCYOXE9GRR6,0
ID_D7MD6Z5F7F96,0
ID_GYHTF5N985ED,1
ID_KTQZ7N31IHDT,1
ID_TREF854HQ17D,0
ID_T95YDJENTCA5,0
ID_AEGWWP6H2V1O,0
ID_ABZV2903AY34,0
ID_8KN4OQXM8KTE,0
ID_Y2GII74KNOO0,0
ID_NSNM1H8LB9MQ,1
ID_S7RCYA77PRCE,0
ID_A43J8O6SGOC6,0
ID_U0ZQXSKX07F3,0
ID_OX0VXHN1F6AV,1
ID_ZW7PJGDJGOAG,1
ID_TERCKJZRAMOL,1
ID_FFTH6JDTDPJB,0
ID_CG7A93JBY8QG,0
ID_5O9K67LCKUP3,0
ID_OU3PRRH5QO2I,0
ID_7O0B2SXWZN09,1
ID_D63R79I18HK0,0
ID_9TO0B26JW392,0
ID_5FSTMQNSG347,0
ID_L49PHTT1ULW3,0
ID_KKGBEYQ8V7CC,0
ID_XXNJ97QILZJC,0
ID_DHU286SDCW17,0
ID_TT4DFXPFBAOF,0
ID_ELFQ1UXMNIBM,0
ID_J8QLKEZMMWPS,1
ID_RLBWM38JT57V,1
ID_BW1L2QM2YIKI,0
ID_LMS7MMMHOQKM,1
ID_PJ4OV0LJVWUF,0
ID_80ST8ZKCHWH7,0
ID_YWIGBQPEAYTU,1
ID_16DEKWHD6GNQ,0
ID_RAUSTN4HS4BP,0
ID_2RL7KKLLZYJN,0
ID_O71ENVN52OCV,1
ID_XU1LB56ZP7DP,0
ID_EA0QSWIKLAYY,0
ID_EKSP4VT9KDPM,0
ID_NXBP2AHPJL7Z,1
ID_SZGBZU5RY1SR,0
ID_3ZNQUXON53ID,1
ID_TV6TD3WI853S,0
ID_3WWE8DHNW7UE,0
ID_GTT4O947XWB0,0
ID_XKFHPCNT2CX5,0
ID_LIBXBRQQBYWY,0
ID_H2BLD5BZLF35,1
ID_JUJ08A8ZJ2ZM,0
ID_7DYVLYVV33K9,0
ID_4UD7BDH93AGY,1
ID_BV6FIF0L1YFE,1
ID_Q9JDJR4KBCWM,1
ID_YMJP98LR1YKZ,0
ID_1N9JOE0EPX5E,0
ID_G3YGZQC48QNY,0
ID_OU20CN9KQVZ9,0
ID_ZUS0RK1P1Q0C,1
ID_CXJIGABT6ZCS,1
ID_KC317IR3NHFA,0
ID_VYIOJ7V4UAAP,1
ID_A9HX0D240QUG,1
ID_67UA4WTWR9EG,1
ID_LOUX1RRDCLL2,0
ID_APUW70JCSKPI,0
ID_SRA77HVOYNT2,1
ID_IYMM59SDGTU1,0
ID_OVUYJRTVF18Y,1
ID_E6EWN1O04RCE,0
ID_GH4NR4YG9D2U,1
ID_MXF0HNXJHO3Z,0
ID_XKBI19SQ7AS5,1
ID_SYBPCQZC5PKE,1
ID_U7U40YMOYY3T,1
ID_TX12FHJ1H6U7,0
ID_3DTSBKMBWGLM,0
ID_26R5G4FEBL9B,1
ID_ZLYPTHBY3MJF,1
ID_ZCNSDUBAMQCL,1
ID_YSSTRD4FB0DS,0
ID_IOTMSNAL7MGJ,1
ID_4F4PJU1Q8SW3,1
ID_OY7IJNAALXSE,0
ID_3F036AZTDLRH,0
ID_8D3I7C8GCTKR,1
ID_0NL3NTLFNQ4O,0
ID_CSLCL3TDG6OE,0
ID_N4ULOP8RDDH8,1
ID_825RJS8C3IZ0,0
ID_Q22201STQNAO,0
ID_3W1DSOR23DSR,0
ID_5FZZWXXW9XYF,1
ID_8KJQXVGDBBOI,1
ID_00VWGBDHR1NU,1
ID_6GJIDMY6VK2Y,0
ID_IX985S6U84KY,0
ID_PPJU0L2L3CJ1,0
ID_P76LMF39PB9V,0
ID_0D6N1H4QC3Z7,0
ID_JZXB3FIJTQ1H,0
ID_F4RO7MRUDWH3,0
ID_8LAPATVYRXM2,1
ID_M4DOVK3OXKGS,1
ID_47ORB3VJJBM6,0
ID_H7LJ8543NWHY,0
ID_JELLD9IVCM9W,1
ID_2BC9323T9U2U,0
ID_EWWB9HDMQZN2,0
ID_BVMRIACNAK0J,1
ID_QAA8ICH8NKWN,0
ID_YQN4UWYF1AZK,1
ID_2052Q0425QLB,0
ID_BNLB5UFHG5JM,0
ID_X3GZVBP4L6R3,0
ID_ZVOBFXQ6AVDZ,1
ID_K906ZPUGAIUT,0
ID_NRUQURG3I7P8,1
ID_ESUQ6985IUON,0
ID_QJHVUQKUH2WN,1
ID_9R2NVRQNNJRH,1
ID_C48837Y6WW2R,0
ID_YEPGNLJJAO78,1
ID_1XOFD2DWFDJS,0
ID_MMYZ72OIQ27L,0
ID_F2UUQ1ZLHD1B,0
ID_OV5UD94LGAMH,1
ID_ZDTGAX6XESJX,0
ID_0ITIOQVVAPUV,1
ID_ZPA35KDIIB1O,0
ID_C2WRAOJL4LSR,0
ID_VWA4SQBEGOHS,0
ID_SKYJI17W28R3,0
ID_LIDJIRBGOMQ5,0
ID_KB9CT93WCDS0,0
ID_28PQ5L6CYHO7,0
ID_VYB7KAB3OS0Y,1
ID_PBDAP4EO2KXU,0
ID_RUX0G5LA7ESY,0
ID_IMMNM2LL5QXY,0
ID_A3DF54HGKM9L,0
ID_5JF7NI6A16HN,0
ID_BTW3LHBRCU8I,0
ID_DXWNJ416LW6L,0
ID_0FDU6HU9JCKB,1
ID_0C55GCK58MXL,1
ID_E0U8598I9KAH,0
ID_VJZ6JUY8RDCH,0
ID_H0BGN9FX2IMI,0
ID_VSKPSR9IEBVW,1
ID_VK0YIJEUV5CH,1
ID_BMYXU99Y1BCL,1
ID_6110FP7CJHEE,1
ID_A81AQG4UOJWD,0
ID_GEZKBH7C60JI,0
ID_ZQ7CLFOK0PQ1,0
ID_MXPO6TEN4CTZ,0
ID_N8IBFEI2PCN9,1
ID_UN08ARYGNWD0,1
ID_YHW44NDRUV4G,0
ID_HKLUOGR9DUQ1,0
ID_CESK5L5C4FNB,0
ID_7QGBIEBD4PU5,0
ID_G8EJZB88IJCA,0
ID_OR3BTDY7O02J,1
ID_XCVPRLEH9ADS,1
ID_72IEZWOYB7M6,1
ID_MYQT218JAVPE,1
ID_AYTD1UDH9IQO,1
ID_7WSCZID57UO1,0
ID_D70LZBY2JWP4,0
ID_K7NR9VZJO8E3,0
ID_DMYW6CSPHD39,0
ID_XUXK3SLMTGKL,0
ID_42Y3DFXDHT9B,0
ID_1408CI1IW5S1,0
ID_SUTW6VMWZE4B,1
ID_Q9MYW18N65MC,0
ID_DQ98XT4KRXDW,0
ID_JRN15BWIO7VS,0
ID_IY231L6T1VAY,0
ID_5M8ZVVX8INGR,0
ID_O2WZ9C420ZLE,0
ID_61VF8CP6OJ59,0
ID_PIQPZGUSGIPI,0
ID_2ZXMBRGDN5T8,0
ID_WR7PF8S1RV2C,0
ID_CEBHBZ3DIF7A,1
ID_D9X4TRYD6VRU,0
ID_FIAVCL422KBP,0
ID_GE2T8NKFYK9T,0
ID_ZDV22KZU0XER,1
ID_CLBX0HOFL1PS,1
ID_OZPMZ9Z08MXH,0
ID_PHFR3BQ6A067,0
ID_N8LPKAPAAS1N,0
ID_8N9FJQKRM1UO,0
ID_G7NFTKI93PW4,0
ID_YJDRXFUNZDEI,1
ID_SS3L5O65M7DD,0
ID_ULO6QQWFMR2O,0
ID_8ZP4P94O4V0Z,0
ID_3ROSER07HWXA,0
ID_ZH1E5ASG45FW,0
ID_2N8QTG6A51X7,0
ID_YH0AWH3KSKHY,0
ID_L6P1Z9E91Y4C,0
ID_SE78SKC1LIGC,0
ID_HXU3XPO3CRCV,1
ID_IGSPUCBYJC3O,0
ID_XWTVO61XZ62G,0
ID_UZGHB2E9KVC4,0
ID_ESBAUMKCT8E5,0
ID_T73A6ZRB6Q0T,0
ID_SAEOPH04KLZP,0
ID_V4G084Z7Z83V,0
ID_05SPAGNNERO0,0
ID_ZX5PG97MSUO9,1
ID_SLL4D0O0M37M,1
ID_IQ0MQRASWIR4,1
ID_9APD4GH6BUVA,0
ID_XE74U20KIJ80,1
ID_FEQO8D9XJNNK,0
ID_NO9Q6SDEIRC9,0
ID_J3LL7ETGTBXS,0
ID_KFWL38BNYMXJ,1
ID_TCD1KAQHX59F,0
ID_2JEF8VZYSXWH,0
ID_IFNDSR04Y0DS,0
ID_DMELVP5Y79HZ,1
ID_CVEQLXS91BRZ,1
ID_3MPKKT9B15RW,0
ID_NF0NDKX5VKKK,0
ID_5OW5VWZNKIPP,1
ID_08Y8KRAG2GHU,0
ID_UZSN49O12PGI,0
ID_Z1AO32H4YNVA,0
ID_ZYZVLS36GZ2D,0
ID_AHKAMM7N3Z63,1
ID_8M0TTA58SYF8,1
ID_HEPWLQ55IUDW,0
ID_XSP4XXW780Y9,0
ID_X8IP8CGQO3CC,1
ID_HIOH14GU2IEG,0
ID_P0UX8BTKGWOZ,0
ID_KWB4B4LV2SXU,1
ID_PWDFTQUDBPN8,1
ID_QT3DEFSHBC0T,0
ID_A9Z142T29Z43,0
ID_QCSQW8OEKQ0S,0
ID_M1MDF15IPCUX,0
ID_AKA09X90WBOT,0
ID_FQE5JJ2HG7RS,0
ID_DODDJLI7BDJW,1
ID_82O1CZOC2ZCQ,1
ID_RNQPIVBI2RUJ,1
ID_68BPKXR58SA0,1
ID_R3GDHPHWOS9X,0
ID_Z5HRPJPWY7KO,0
ID_QPR46C906KVS,1
ID_8I9HD30AZMHN,0
ID_UBC9Y5QU8LNI,0
ID_Y12KD7M6N8FZ,0
ID_GDG8JZQIPITE,0
ID_RG1NLLXQX481,0
ID_6Y6E80XACNUY,0
ID_148XXPSRGL2C,1
ID_M59CZ50MT9YA,0
ID_4VLP94RB9CZF,0
ID_OYAOIKAIOCI6,0
ID_5S0KATCYH2BA,0
ID_J9AI902PXQXC,0
ID_ND1QGR1I1GJJ,0
ID_M2DW0K6A0N6L,1
ID_9O05JXH2FJ1U,1
ID_YBKL0EPA31WZ,0
ID_4RP2G1PL66SU,0
ID_GK78U3KOPB7G,0
ID_JF5LP77A6643,0
ID_KECWLKYFDDVC,0
ID_BJTPQXILFJPF,0
ID_TV5HH2RWMPOE,0
ID_E371EZZB5IWI,0
ID_6N03GZI6EXVX,0
ID_OL4Y87LFN977,1
ID_AXR7JI42BKB5,0
ID_8WD5BX849577,0
ID_STKHD7R0PZG4,1
ID_CE7XGBS8HHP9,0
ID_RK3TZCUEOH5C,1
