MERCHANT_CATEGORIZED_AT,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,PURCHASED_AT,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,USER_ID,Transaction_ID
,SAFARICOM POSTPAID,,200,2020-09-17 11:10:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_o1gnlo7f
,BIG KNIFE LTD,,2020,2022-04-20 13:23:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_wf5qzwr9
,STATEHOUSE TOTAL,,500,2021-01-08 13:16:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_e188mbox
,TOTAL ROSSLYN SERVICE STATION,,1000,2022-04-15 19:38:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_6n8o1fzu
,CITAM KITENGELA   TITHE  ON,,1500,2021-10-31 09:42:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_qx63oeox
,MAYAS,,2000,2021-02-11 12:15:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ipvkg9k2
,MOTHERS KITCHEN,,420,2021-05-10 10:12:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_g6aehlaf
,SAFARICOM POSTPAID,,500,2020-09-15 19:15:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_9dp4w9zr
,RUBIS SABAKI,,1500,2021-11-01 19:16:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_fb4foksy
,CK LAUNDRY LOUNGE,,600,2022-03-07 07:47:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_9r0ik3b7
,PETROCITY ENTERPRISES,,4149,2021-09-03 09:20:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_8n558ppw
,PIZZA INN LANGATA,,850,2022-02-14 12:19:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4e2176bn
,SAFARICOM LIMITED,,30,2021-04-05 08:44:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_m45r6i5j
,CHARITY CAPITAL,,100,2021-04-12 18:58:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_hc3ahlwp
,NAIVAS,,808,2021-08-14 16:02:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_hmy9m38h
,SENSES BEAUTY,,2000,2021-08-29 14:30:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_konhdtuf
,YOUR M-PESA ACCOUNT,,2650,2022-06-05 17:28:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_w337cz1g
,GOOD VALLEY,,135,2021-09-03 15:56:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_u78s4ton
,KFC,,670,2021-07-16 12:41:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_jz3htlgt
,HEAVENS GATE,,3500,2021-07-25 14:38:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_sg1ro6s1
,NAIVAS SUPERMARKET,,17,2021-08-29 16:08:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_huo0owxt
,KIKE,,5100,2021-07-13 08:24:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_k774zvx6
,NANCY NAFULA SHIKUKU,,60,2022-04-07 12:00:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_fbsks05v
,SALLY NJERI,,2500,2022-05-06 10:22:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_bgv1tpak
,OLOIDEN,,1400,2021-04-10 13:32:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_0as4wd95
,SOC STORES,,482,2021-05-26 17:15:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_v0hf6hc6
,CHRIST IS,,250,2021-02-14 09:53:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_y6rhfukk
,NAIVAS WATERFRONT KAREN,,1281,2022-03-13 12:27:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_7mfl3ms2
,NAIVAS SUPERMARKET,,1921,2021-06-30 14:07:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_709sjzo8
,ADVENTUREGO HIKING AND SAFARIS,,2500,2022-05-20 16:52:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_fu0cne6u
,SAFARICOM LIMITED,,50,2021-03-25 05:53:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_vketey4b
,MOTHERS KITCHEN,,870,2021-04-18 14:57:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_l165d42m
,SHELL KAREN,,1500,2021-01-10 11:19:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_am2ydebf
,MC FRYS LTD 5,,700,2022-04-03 17:47:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_3wg1jkqu
,RUBIS,,1000,2021-02-17 17:21:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_9ildtjne
,CAKE COMPANY,,2500,2021-06-10 16:27:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_p1xrmp28
,PESAPAL,,290,2021-03-17 10:46:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_enigw9m2
,DANIEL WAIRUNGU IRUNGU,,60,2022-05-24 13:16:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_op4nlnwj
,VIEW POINT,,120,2021-04-09 12:14:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_voqknj70
,MBCI  FOR,,500,2021-07-16 22:09:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_p6lwzbv7
,PARK N,,50,2021-07-18 11:59:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_7v4ouxk1
,MBCI  FOR,,500,2021-07-11 09:44:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_3ib7k4vq
,PAYTECH LIMITED,,410,2022-04-20 14:43:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_x9xcbq2f
,SENSES BEAUTY,,2200,2021-06-27 14:15:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_c1javd6k
,ELVIS,,200,2021-09-13 16:51:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_aoo1tnyu
,OLOIDEN,,800,2021-04-11 08:47:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_0yrjdc3t
,TEXAS ENERGY,,5867,2021-06-23 10:55:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_u2o8c1jt
,SAFARICOM LIMITED,,50,2021-02-14 11:38:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_1z84fh53
,BATA,,658,2021-03-19 12:23:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_u2bi6j13
,PALAZZO LIMITED,,50,2021-09-09 12:13:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4qf0s7pk
,SAFARICOM POSTPAID,,50,2020-09-23 11:18:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_a1o7ksg0
,NAIVAS NGONG,,584,2022-03-03 18:38:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_h90m02l2
,MEGALINK SOLUTIONS,,6000,2021-02-06 07:52:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_jisvpsnn
,GALAXY RESORTS,,200,2021-03-15 14:26:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_qa4o3380
,SAFARICOM LIMITED,,50,2021-04-03 15:54:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_1ujzm2q2
,SAFARICOM LIMITED,,20,2021-02-14 19:17:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_1kvoux0t
,JEFFERYS SALON,,2700,2021-04-02 14:47:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_exbc906d
,NAIVAS,,886,2021-02-23 16:25:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_8g4xcx5g
,EUZAC ENTERPRISES,,500,2021-05-22 09:22:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_5unl178b
,URBAN,,1000,2021-06-09 16:39:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_b7x7vlzp
,UPENDO GENERAL SHOP 5,,170,2022-05-20 16:17:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_pg93lwpv
,NORAH KERUBO RANGI,,200,2022-02-07 16:10:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_uao2lskd
,NAIVAS SHELL SYOKIMAU,,1194,2021-11-01 18:46:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_lfsqqarj
,PAYTECH LIMITED,,60,2021-02-11 08:34:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_pmed51ot
,EMKAY,,10000,2021-06-21 15:03:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_urtpirlj
,KATERINA JUICE,,50,2021-02-06 13:06:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_rpz8pkpy
,MBCI  FOR,,1000,2021-07-29 19:30:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_m2q5beno
,JOSEPH,,200,2021-08-20 10:27:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_rxnyggc9
,ASYANA,,600,2021-01-03 11:06:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_3lsbn5lf
,TF  PHARMACY,,50,2020-09-27 08:43:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_u97iabiu
,CITAM KAREN  TITHE,,250,2022-05-18 16:28:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_v8q91q88
,CITAM KAREN,,1000,2021-01-03 08:31:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_9s3e9u0a
,SAFARICOM LIMITED,,99,2021-04-10 13:08:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_rrcdlzmf
,CAKE COMPANY,,2300,2021-06-11 17:18:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_m94zl978
,TOTAL,,500,2021-07-11 11:19:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_2grdw54f
,VIBE NAIROBI,,490,2021-02-11 08:19:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ufctcgy6
,SAFARICOM POSTPAID,,500,2020-09-24 11:33:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_vdgn0jhr
,CARREFOUR  GLR,,1591,2021-07-18 11:52:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_pzl9icub
,NAIVAS KITENGELA,,740,2021-11-07 12:10:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_35fzfr67
,ADVENTUREGO HIKING AND SAFARIS,,8000,2022-04-22 18:31:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_mei9eekq
,SAFARICOM POSTPAID,,100,2020-09-16 13:41:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_iyut3e02
,MBCI  FOR,,1000,2021-08-29 09:03:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4rhqlnwy
,GALITOS FOREST EDGE,,1996,2022-05-15 12:02:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_y6sok6m2
,NJOKAMA,,1800,2020-09-11 12:48:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_mpk1b61o
,SAFARICOM POSTPAID,,500,2020-09-29 07:32:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_m29difle
,NAIROBI JAVA HOUSE SARIT CENTRE,,780,2021-11-09 10:51:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_t5ga8p4i
,NAIVAS DEVELOPMENT HOUSE,,135,2022-02-18 13:40:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_2vyuwx23
,SAFARICOM LIMITED,,20,2021-02-18 14:46:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_gh5h2249
,JAVA,,220,2021-07-21 13:16:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_96jj0nzf
,NAIROBI CITY,,2000,2021-09-09 13:23:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_7yxpx2cz
,NAIVAS,,925,2021-03-22 14:20:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_p2xinlsb
,NAIVAS,,1179,2021-03-20 11:04:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_r0njorli
,CARREFOUR GLR,,1209,2022-02-27 14:17:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_chcziwsg
,URBAN,,1600,2021-06-27 18:50:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_1yn1ik59
,MBCI  FOR,,1000,2021-07-30 22:06:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_v7bcsbw4
,KENYA WEBSITE,,2988,2021-07-05 12:11:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_9duenrcu
,VIVIAN KAVOLE KAVAGALYH,,50,2022-05-24 04:26:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_kutqpzpw
,NAIVAS,,4388,2021-07-03 16:52:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_35g0glj3
,CARREFOUR SRT,,400,2021-02-11 08:29:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_kstra00u
,NAIVAS SUPERMARKET,,1444,2021-01-25 11:36:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_d8hq2hkc
,HOSANNA ENTERPRISES,,200,2021-04-28 16:23:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_p2qoagqm
,MBCI  FOR,,300,2021-09-05 10:18:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_szp1cofs
,NAIVAS,,2320,2021-03-18 18:05:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_y77nl8db
,PELAGY COMFY,,250,2021-09-19 15:57:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_737ok34d
,JEFFERYS SALON,,1000,2021-06-22 18:28:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_2dtf36gf
,NAIVAS SUPERMARKET,,573,2021-05-11 12:35:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_fmzu327q
,MBCI  FOR,,31000,2021-01-31 10:03:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_pkf4oxer
,HEAVENS GATE,,6500,2021-06-30 17:12:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_2nnml8vj
,NAIVASHA GENERAL,,2100,2021-06-11 05:41:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_yzth4fvt
,CARREFOUR SRT,,108,2021-04-14 11:42:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_s5s2hmt1
,SENSES BEAUTY,,500,2021-05-07 11:12:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_89wesn3k
,SHELL NAIVASHA,,6741,2021-08-26 09:41:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ossd8qnk
,DIRECTLINE ASSURANCE,,1514,2021-04-30 11:50:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ns8t0g6b
,LOWER KAREN FAMILY MART LIMITED,,355,2022-05-13 19:37:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_xcq9ad4h
,BIG FISH,,350,2021-03-20 13:20:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_abqnfugs
,AUTOXPRESS,,6250,2021-05-11 11:01:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_kgtorm9m
,KENNETH NJOROGE,,220,2022-05-31 18:36:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_0fdounaw
,SAGANA 2,,160,2022-04-23 06:20:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_bdd0r07y
,KPLC  FOR,,10000,2021-08-26 12:20:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_fjyy1owo
,CITAM KAREN  OFFERING,,500,2022-04-03 10:13:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_8i8s4tpe
,IVAN,,250,2021-02-05 11:45:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_l8w3difq
,SHELL MOI,,2000,2021-05-22 16:31:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_nnbhsdw3
,NAIVAS SUPERMARKET,,3563,2021-06-11 18:14:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_lpj1663s
,CRAVE HOUSE RESTAURANT,,200,2022-05-06 08:30:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_0pkcv6uj
,ESERIANI RESORT,,550,2021-05-13 16:59:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_l170sa28
,CITAM KAREN,,2600,2021-09-23 08:18:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_lx1ba4i5
,PAM NAIL CARE LIMITED,,4500,2022-03-11 10:00:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_y2188ytf
,KAPS PARKING,,140,2022-03-13 18:09:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_tqjujll1
,CARREFOUR,,1385,2021-02-11 13:57:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_a0uo3uwy
,MOTHERS KITCHEN,,465,2021-05-25 17:25:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_d6tl4snn
,JEFFERYS SALON,,400,2021-04-09 09:03:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_nggrle5f
,PARK N,,200,2021-09-27 13:19:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_gcemiire
,MAYAS,,2000,2021-04-07 14:29:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_sp2ztbqz
,HOUSE OF LEATHER - MBK,,500,2022-03-14 08:01:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_u2eijbp0
,NAIROBI JAVA,,1790,2021-08-09 12:10:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_cbs2vovk
,NANCY NAFULA SHIKUKU,,200,2022-03-18 16:39:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ckrbpniu
,RIMS SUPPLIES,,32624,2021-05-10 08:54:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_oe9ln8ee
,JEFFERYS SALON,,500,2021-03-08 17:12:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_cedbmct8
,ANNOITED SUPPLIER ENTERPRISE,,340,2021-11-09 05:58:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ulnqz0z3
,MBCI  FOR,,5000,2021-08-06 21:57:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4gl0pgz0
,PAYTECH LIMITED,,210,2021-07-21 14:04:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ekq72ahk
,CARREFOUR,,1162,2021-02-14 16:07:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_9j4cjseh
,MBCI  FOR,,500,2021-08-01 10:12:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_6bonlt4u
,RAKELI WAMBUI,,6250,2021-08-11 07:26:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ehgrt595
,BEATUS PLACE,,860,2020-09-13 12:49:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_objvtteq
,NAIVAS,,700,2021-08-15 13:26:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_rb69ps18
,SHELL MOI,,2000,2021-02-03 07:15:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_axsyep97
,SAFARICOM POSTPAID,,200,2020-09-21 07:40:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_u9wdl5nc
,NAIVASHA GENERAL,,2150,2021-06-09 08:23:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_0opyr7te
,NAIROBI JAVA,,490,2021-09-27 13:08:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_a6dffow8
,PRISCILLA KAMBURA MUNENE VIA COOP BANK,,80,2022-05-24 13:46:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_rfb7v31q
,LEAKY KARANI NJERU,,80,2022-02-15 07:14:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ti2d70v4
,MADISON GENERAL INSURANCE KENYA LIMITED  KCX,,7540,2022-03-01 06:41:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_iar7uy4w
,TOTALENERGIES KIMENDE 2,,230,2022-05-21 04:54:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4kxpu5rq
,JAVA,,650,2021-08-21 10:17:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_991rrt0e
,NAIVAS,,273,2021-06-16 15:40:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_mm0t7yhl
,GRAPET FILLING,,500,2020-12-25 12:00:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_xy27ho5e
,PELIK,,5499,2020-09-11 06:53:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_8ej50w8f
,VIVIAN KAVOLE KAVAGALYH,,90,2022-05-24 13:25:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_dvnuqht0
,ARTCAFFE,,890,2021-02-10 16:46:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4o7sy7zr
,ARTCAFFE ONN,,710,2021-03-16 11:36:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_i89pr8df
,DENNIS GITAU,,800,2021-05-29 08:12:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ho1f7ani
,KCB PAYBILL,,100000,2021-08-26 08:19:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_p4d9afv2
,RUBIS,,1000,2021-07-03 15:50:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_xl1kdj7p
,CHRISPIN MALOBA KUDAKA,,100,2022-02-15 13:30:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ce6r1r59
,DAVID NDWIGA,,530,2021-06-11 10:24:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_w2ol5afl
,HELEN KAMAU,,2800,2022-06-06 07:24:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_iy8pwcpr
,NAIROBI ARBORETUM,,195,2022-03-10 07:00:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4sq7d0mk
,PAYTECH LIMITED,,110,2021-11-09 12:37:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_joeqr4x6
,MBCI  FOR,,400,2021-09-24 21:58:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_a0wegfl2
,HANY RAMADAN,,2000,2021-02-03 13:11:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_w895zkqn
,JEFFERYS SALON,,2200,2020-10-02 13:28:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_67pmeahy
,BRIM SEVEN,,90,2020-10-01 18:11:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_oqp6jprk
,SHELL HURLINGHAM SERVICE STATION,,2000,2022-05-13 19:02:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_m47br8u2
,CITAM KAREN  OFFERING,,250,2022-05-22 09:46:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_7q84or5s
,FANCIECOM,,250,2021-06-30 15:12:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_i1giuhg4
,ROASTRO GRILL  FRIES VIA BOA,,80,2022-02-16 14:35:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_e30bjixq
,LILY BETT,,220,2022-03-02 17:14:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ecq16rfc
,URBAN,,940,2021-07-23 07:45:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_d2vihqxf
,RIMS SUPPLIES,,1950,2021-05-14 07:22:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_c8bn0edt
,PORK PALACE,,540,2021-01-09 17:27:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4mmqw53y
,GMC POT LIMITED,,250,2021-10-31 11:58:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_dslp3d2o
,KFC HUB,,2570,2022-04-08 12:41:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_zgs5v993
,JEFFERYS SALON,,1300,2021-06-08 10:38:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4oardgkh
,NAIVAS WATERFRONT KAREN,,569,2022-04-18 12:04:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_buxlribx
,SAFARICOM LIMITED,,50,2021-02-06 10:58:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ur3fwff8
,NAIVAS,,3324,2021-03-24 14:47:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_euwmn1u5
,NAIVAS WATERFRONT KAREN,,1348,2022-05-29 12:33:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ucohzugu
,URBAN,,100,2021-06-29 12:21:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ruiv6ucq
,NAIVAS SUPERMARKET,,2871,2021-08-29 16:09:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_6bxroolb
,NAIVAS SUPERMARKET,,1193,2021-06-24 14:48:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_1hru48ny
,JAMAA SUPERMARKET,,270,2021-05-08 14:28:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ztokzumh
,FLO RETAIL,,699,2021-02-11 13:43:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_9uiprjzm
,PORK PALACE,,200,2021-03-01 17:47:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_4f3ucuon
,ARTCAFFE,,1190,2021-01-02 17:27:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_g28js880
,EVERGREEN BROTHERHOOD,,5800,2021-05-14 07:56:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_i4cfbrel
,SHELL MOI,,7160,2021-07-24 08:30:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_xome6y25
,GG TUMAINI,,1185,2021-08-24 12:09:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_tsma1cz0
,BRIM SEVEN,,630,2020-09-17 12:47:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_eh8no2g0
,CK LAUNDRY LOUNGE,,100,2022-04-25 14:35:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_8l5oeg1z
,DENS HEALTH,,3000,2021-03-05 06:47:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_9n1azfqd
